2025-12-19 13:17:11,053 | INFO | Logging initialized. Log file: results\navigation\run_20251219_131711\run.log
2025-12-19 13:17:11,054 | INFO | Results will be saved to: results\navigation\run_20251219_131711
2025-12-19 13:17:11,054 | INFO | Seed: 22
2025-12-19 13:17:11,055 | INFO | Unity exe: C:\Users\anhtu\pyspark\Reinforcement_Learning_Projects\deep-reinforcement-learning-master\p1_navigation\Banana_Windows_x86_64\Banana.exe
2025-12-19 13:17:11,055 | INFO | No hyperparameter search requested; running a single configuration.
2025-12-19 13:17:11,056 | INFO | Using hyperparameters: {"batch_size":64,"buffer_size":50000,"decay_steps":300000,"double_dqn":true,"grad_clip":10.0,"hidden_dims":[128,128],"init_epsilon":1.0,"lr":0.0001,"min_epsilon":0.05,"n_warmup_batches":5,"optimizer":"Adam","rms_alpha":0.95,"rms_centered":false,"rms_eps":0.01,"rms_momentum":0.9,"schedule":"exp","target_update_every_steps":100,"tau_ratio":0.3,"use_huber":true,"weight_decay":0.0}
2025-12-19 15:07:17,854 | INFO | [default | seed 22] elapsed_time 01:50:06, episode 0198, episode_steps 300, mean_reward_over_100_episodes_from_training 02.80±02.18, mean_exploration_ratio_over_100_episodes_from_training 0.4769±0.0497, epsilon 0.541, mean_reward_over_100_episodes_from_eval 03.76±04.59
2025-12-19 15:07:50,110 | INFO | [default | seed 22] elapsed_time 01:50:39, episode 0199, episode_steps 300, mean_reward_over_100_episodes_from_training 02.83±02.19, mean_exploration_ratio_over_100_episodes_from_training 0.4764±0.0498, epsilon 0.539, mean_reward_over_100_episodes_from_eval 03.76±04.59
2025-12-19 15:08:22,443 | INFO | [default | seed 22] elapsed_time 01:51:11, episode 0200, episode_steps 300, mean_reward_over_100_episodes_from_training 02.86±02.20, mean_exploration_ratio_over_100_episodes_from_training 0.4753±0.0500, epsilon 0.538, mean_reward_over_100_episodes_from_eval 03.68±04.59
2025-12-19 15:08:54,727 | INFO | [default | seed 22] elapsed_time 01:51:43, episode 0201, episode_steps 300, mean_reward_over_100_episodes_from_training 02.89±02.19, mean_exploration_ratio_over_100_episodes_from_training 0.4742±0.0502, epsilon 0.536, mean_reward_over_100_episodes_from_eval 03.79±04.65
2025-12-19 15:09:27,012 | INFO | [default | seed 22] elapsed_time 01:52:15, episode 0202, episode_steps 300, mean_reward_over_100_episodes_from_training 02.94±02.25, mean_exploration_ratio_over_100_episodes_from_training 0.4723±0.0516, epsilon 0.535, mean_reward_over_100_episodes_from_eval 03.89±04.76
2025-12-19 15:09:59,469 | INFO | [default | seed 22] elapsed_time 01:52:48, episode 0203, episode_steps 300, mean_reward_over_100_episodes_from_training 02.97±02.26, mean_exploration_ratio_over_100_episodes_from_training 0.4710±0.0515, epsilon 0.533, mean_reward_over_100_episodes_from_eval 03.92±04.76
2025-12-19 15:10:31,852 | INFO | [default | seed 22] elapsed_time 01:53:20, episode 0204, episode_steps 300, mean_reward_over_100_episodes_from_training 03.03±02.26, mean_exploration_ratio_over_100_episodes_from_training 0.4688±0.0517, epsilon 0.531, mean_reward_over_100_episodes_from_eval 03.92±04.76
2025-12-19 15:11:04,151 | INFO | [default | seed 22] elapsed_time 01:53:53, episode 0205, episode_steps 300, mean_reward_over_100_episodes_from_training 03.12±02.35, mean_exploration_ratio_over_100_episodes_from_training 0.4671±0.0514, epsilon 0.530, mean_reward_over_100_episodes_from_eval 03.99±04.78
2025-12-19 15:11:36,359 | INFO | [default | seed 22] elapsed_time 01:54:25, episode 0206, episode_steps 300, mean_reward_over_100_episodes_from_training 03.15±02.32, mean_exploration_ratio_over_100_episodes_from_training 0.4660±0.0519, epsilon 0.528, mean_reward_over_100_episodes_from_eval 04.05±04.90
2025-12-19 15:12:08,843 | INFO | [default | seed 22] elapsed_time 01:54:57, episode 0207, episode_steps 300, mean_reward_over_100_episodes_from_training 03.15±02.32, mean_exploration_ratio_over_100_episodes_from_training 0.4647±0.0515, epsilon 0.527, mean_reward_over_100_episodes_from_eval 04.11±04.89
2025-12-19 15:12:41,330 | INFO | [default | seed 22] elapsed_time 01:55:30, episode 0208, episode_steps 300, mean_reward_over_100_episodes_from_training 03.20±02.35, mean_exploration_ratio_over_100_episodes_from_training 0.4635±0.0515, epsilon 0.525, mean_reward_over_100_episodes_from_eval 04.23±04.99
2025-12-19 15:13:13,760 | INFO | [default | seed 22] elapsed_time 01:56:02, episode 0209, episode_steps 300, mean_reward_over_100_episodes_from_training 03.22±02.36, mean_exploration_ratio_over_100_episodes_from_training 0.4621±0.0506, epsilon 0.523, mean_reward_over_100_episodes_from_eval 04.20±05.00
2025-12-19 15:13:46,347 | INFO | [default | seed 22] elapsed_time 01:56:35, episode 0210, episode_steps 300, mean_reward_over_100_episodes_from_training 03.25±02.33, mean_exploration_ratio_over_100_episodes_from_training 0.4612±0.0511, epsilon 0.522, mean_reward_over_100_episodes_from_eval 04.27±04.99
2025-12-19 15:14:18,647 | INFO | [default | seed 22] elapsed_time 01:57:07, episode 0211, episode_steps 300, mean_reward_over_100_episodes_from_training 03.26±02.34, mean_exploration_ratio_over_100_episodes_from_training 0.4596±0.0501, epsilon 0.520, mean_reward_over_100_episodes_from_eval 04.30±04.98
2025-12-19 15:14:51,015 | INFO | [default | seed 22] elapsed_time 01:57:39, episode 0212, episode_steps 300, mean_reward_over_100_episodes_from_training 03.28±02.35, mean_exploration_ratio_over_100_episodes_from_training 0.4588±0.0494, epsilon 0.519, mean_reward_over_100_episodes_from_eval 04.31±04.98
2025-12-19 15:15:23,335 | INFO | [default | seed 22] elapsed_time 01:58:12, episode 0213, episode_steps 300, mean_reward_over_100_episodes_from_training 03.32±02.36, mean_exploration_ratio_over_100_episodes_from_training 0.4570±0.0486, epsilon 0.517, mean_reward_over_100_episodes_from_eval 04.33±04.96
2025-12-19 15:15:55,565 | INFO | [default | seed 22] elapsed_time 01:58:44, episode 0214, episode_steps 300, mean_reward_over_100_episodes_from_training 03.34±02.36, mean_exploration_ratio_over_100_episodes_from_training 0.4552±0.0494, epsilon 0.516, mean_reward_over_100_episodes_from_eval 04.36±04.96
2025-12-19 15:16:27,924 | INFO | [default | seed 22] elapsed_time 01:59:16, episode 0215, episode_steps 300, mean_reward_over_100_episodes_from_training 03.37±02.36, mean_exploration_ratio_over_100_episodes_from_training 0.4538±0.0502, epsilon 0.514, mean_reward_over_100_episodes_from_eval 04.37±04.96
2025-12-19 15:17:00,548 | INFO | [default | seed 22] elapsed_time 01:59:49, episode 0216, episode_steps 300, mean_reward_over_100_episodes_from_training 03.42±02.34, mean_exploration_ratio_over_100_episodes_from_training 0.4524±0.0485, epsilon 0.513, mean_reward_over_100_episodes_from_eval 04.36±04.96
2025-12-19 15:17:32,903 | INFO | [default | seed 22] elapsed_time 02:00:21, episode 0217, episode_steps 300, mean_reward_over_100_episodes_from_training 03.51±02.38, mean_exploration_ratio_over_100_episodes_from_training 0.4507±0.0486, epsilon 0.511, mean_reward_over_100_episodes_from_eval 04.35±04.95
2025-12-19 15:18:05,571 | INFO | [default | seed 22] elapsed_time 02:00:54, episode 0218, episode_steps 300, mean_reward_over_100_episodes_from_training 03.51±02.38, mean_exploration_ratio_over_100_episodes_from_training 0.4495±0.0488, epsilon 0.509, mean_reward_over_100_episodes_from_eval 04.39±04.94
2025-12-19 15:18:37,916 | INFO | [default | seed 22] elapsed_time 02:01:26, episode 0219, episode_steps 300, mean_reward_over_100_episodes_from_training 03.54±02.39, mean_exploration_ratio_over_100_episodes_from_training 0.4479±0.0491, epsilon 0.508, mean_reward_over_100_episodes_from_eval 04.37±04.96
2025-12-19 15:19:10,494 | INFO | [default | seed 22] elapsed_time 02:01:59, episode 0220, episode_steps 300, mean_reward_over_100_episodes_from_training 03.59±02.39, mean_exploration_ratio_over_100_episodes_from_training 0.4465±0.0487, epsilon 0.506, mean_reward_over_100_episodes_from_eval 04.38±04.95
2025-12-19 15:19:42,794 | INFO | [default | seed 22] elapsed_time 02:02:31, episode 0221, episode_steps 300, mean_reward_over_100_episodes_from_training 03.67±02.40, mean_exploration_ratio_over_100_episodes_from_training 0.4458±0.0487, epsilon 0.505, mean_reward_over_100_episodes_from_eval 04.41±04.95
2025-12-19 15:20:15,325 | INFO | [default | seed 22] elapsed_time 02:03:04, episode 0222, episode_steps 300, mean_reward_over_100_episodes_from_training 03.71±02.39, mean_exploration_ratio_over_100_episodes_from_training 0.4446±0.0481, epsilon 0.503, mean_reward_over_100_episodes_from_eval 04.44±04.96
2025-12-19 15:20:47,627 | INFO | [default | seed 22] elapsed_time 02:03:36, episode 0223, episode_steps 300, mean_reward_over_100_episodes_from_training 03.75±02.36, mean_exploration_ratio_over_100_episodes_from_training 0.4435±0.0476, epsilon 0.502, mean_reward_over_100_episodes_from_eval 04.50±05.03
2025-12-19 15:21:20,226 | INFO | [default | seed 22] elapsed_time 02:04:09, episode 0224, episode_steps 300, mean_reward_over_100_episodes_from_training 03.84±02.43, mean_exploration_ratio_over_100_episodes_from_training 0.4420±0.0467, epsilon 0.500, mean_reward_over_100_episodes_from_eval 04.67±05.23
2025-12-19 15:21:52,577 | INFO | [default | seed 22] elapsed_time 02:04:41, episode 0225, episode_steps 300, mean_reward_over_100_episodes_from_training 03.87±02.44, mean_exploration_ratio_over_100_episodes_from_training 0.4409±0.0459, epsilon 0.499, mean_reward_over_100_episodes_from_eval 04.66±05.23
2025-12-19 15:22:25,201 | INFO | [default | seed 22] elapsed_time 02:05:14, episode 0226, episode_steps 300, mean_reward_over_100_episodes_from_training 03.91±02.44, mean_exploration_ratio_over_100_episodes_from_training 0.4387±0.0466, epsilon 0.497, mean_reward_over_100_episodes_from_eval 04.65±05.24
2025-12-19 15:22:57,480 | INFO | [default | seed 22] elapsed_time 02:05:46, episode 0227, episode_steps 300, mean_reward_over_100_episodes_from_training 03.97±02.44, mean_exploration_ratio_over_100_episodes_from_training 0.4375±0.0467, epsilon 0.496, mean_reward_over_100_episodes_from_eval 04.64±05.24
2025-12-19 15:23:30,090 | INFO | [default | seed 22] elapsed_time 02:06:19, episode 0228, episode_steps 300, mean_reward_over_100_episodes_from_training 04.06±02.42, mean_exploration_ratio_over_100_episodes_from_training 0.4364±0.0473, epsilon 0.494, mean_reward_over_100_episodes_from_eval 04.68±05.23
2025-12-19 15:24:02,346 | INFO | [default | seed 22] elapsed_time 02:06:51, episode 0229, episode_steps 300, mean_reward_over_100_episodes_from_training 04.10±02.39, mean_exploration_ratio_over_100_episodes_from_training 0.4356±0.0474, epsilon 0.493, mean_reward_over_100_episodes_from_eval 04.87±05.43
2025-12-19 15:24:34,723 | INFO | [default | seed 22] elapsed_time 02:07:23, episode 0230, episode_steps 300, mean_reward_over_100_episodes_from_training 04.20±02.50, mean_exploration_ratio_over_100_episodes_from_training 0.4341±0.0468, epsilon 0.491, mean_reward_over_100_episodes_from_eval 04.90±05.42
2025-12-19 15:25:07,071 | INFO | [default | seed 22] elapsed_time 02:07:56, episode 0231, episode_steps 300, mean_reward_over_100_episodes_from_training 04.23±02.48, mean_exploration_ratio_over_100_episodes_from_training 0.4318±0.0461, epsilon 0.490, mean_reward_over_100_episodes_from_eval 04.89±05.43
2025-12-19 15:25:39,514 | INFO | [default | seed 22] elapsed_time 02:08:28, episode 0232, episode_steps 300, mean_reward_over_100_episodes_from_training 04.25±02.47, mean_exploration_ratio_over_100_episodes_from_training 0.4304±0.0455, epsilon 0.489, mean_reward_over_100_episodes_from_eval 04.86±05.41
2025-12-19 15:26:12,371 | INFO | [default | seed 22] elapsed_time 02:09:01, episode 0233, episode_steps 300, mean_reward_over_100_episodes_from_training 04.26±02.47, mean_exploration_ratio_over_100_episodes_from_training 0.4295±0.0458, epsilon 0.487, mean_reward_over_100_episodes_from_eval 04.86±05.41
2025-12-19 15:26:48,972 | INFO | [default | seed 22] elapsed_time 02:09:37, episode 0234, episode_steps 300, mean_reward_over_100_episodes_from_training 04.29±02.46, mean_exploration_ratio_over_100_episodes_from_training 0.4284±0.0443, epsilon 0.486, mean_reward_over_100_episodes_from_eval 04.95±05.40
2025-12-19 15:27:23,004 | INFO | [default | seed 22] elapsed_time 02:10:11, episode 0235, episode_steps 300, mean_reward_over_100_episodes_from_training 04.34±02.49, mean_exploration_ratio_over_100_episodes_from_training 0.4271±0.0440, epsilon 0.484, mean_reward_over_100_episodes_from_eval 04.88±05.43
2025-12-19 15:27:57,483 | INFO | [default | seed 22] elapsed_time 02:10:46, episode 0236, episode_steps 300, mean_reward_over_100_episodes_from_training 04.50±02.71, mean_exploration_ratio_over_100_episodes_from_training 0.4251±0.0452, epsilon 0.483, mean_reward_over_100_episodes_from_eval 04.91±05.42
2025-12-19 15:28:29,578 | INFO | [default | seed 22] elapsed_time 02:11:18, episode 0237, episode_steps 300, mean_reward_over_100_episodes_from_training 04.51±02.71, mean_exploration_ratio_over_100_episodes_from_training 0.4238±0.0454, epsilon 0.481, mean_reward_over_100_episodes_from_eval 04.83±05.40
2025-12-19 15:29:03,471 | INFO | [default | seed 22] elapsed_time 02:11:52, episode 0238, episode_steps 300, mean_reward_over_100_episodes_from_training 04.53±02.71, mean_exploration_ratio_over_100_episodes_from_training 0.4226±0.0460, epsilon 0.480, mean_reward_over_100_episodes_from_eval 04.82±05.40
2025-12-19 15:29:35,462 | INFO | [default | seed 22] elapsed_time 02:12:24, episode 0239, episode_steps 300, mean_reward_over_100_episodes_from_training 04.58±02.67, mean_exploration_ratio_over_100_episodes_from_training 0.4213±0.0455, epsilon 0.478, mean_reward_over_100_episodes_from_eval 04.84±05.40
2025-12-19 15:30:08,103 | INFO | [default | seed 22] elapsed_time 02:12:57, episode 0240, episode_steps 300, mean_reward_over_100_episodes_from_training 04.65±02.69, mean_exploration_ratio_over_100_episodes_from_training 0.4192±0.0457, epsilon 0.477, mean_reward_over_100_episodes_from_eval 04.89±05.38
2025-12-19 15:30:42,413 | INFO | [default | seed 22] elapsed_time 02:13:31, episode 0241, episode_steps 300, mean_reward_over_100_episodes_from_training 04.69±02.67, mean_exploration_ratio_over_100_episodes_from_training 0.4181±0.0452, epsilon 0.476, mean_reward_over_100_episodes_from_eval 04.88±05.39
2025-12-19 15:31:17,041 | INFO | [default | seed 22] elapsed_time 02:14:05, episode 0242, episode_steps 300, mean_reward_over_100_episodes_from_training 04.79±02.64, mean_exploration_ratio_over_100_episodes_from_training 0.4167±0.0455, epsilon 0.474, mean_reward_over_100_episodes_from_eval 04.93±05.38
2025-12-19 15:31:52,662 | INFO | [default | seed 22] elapsed_time 02:14:41, episode 0243, episode_steps 300, mean_reward_over_100_episodes_from_training 04.81±02.64, mean_exploration_ratio_over_100_episodes_from_training 0.4153±0.0447, epsilon 0.473, mean_reward_over_100_episodes_from_eval 04.99±05.44
2025-12-19 15:32:28,094 | INFO | [default | seed 22] elapsed_time 02:15:17, episode 0244, episode_steps 300, mean_reward_over_100_episodes_from_training 04.86±02.69, mean_exploration_ratio_over_100_episodes_from_training 0.4140±0.0448, epsilon 0.471, mean_reward_over_100_episodes_from_eval 05.05±05.41
2025-12-19 15:33:00,268 | INFO | [default | seed 22] elapsed_time 02:15:49, episode 0245, episode_steps 300, mean_reward_over_100_episodes_from_training 04.90±02.68, mean_exploration_ratio_over_100_episodes_from_training 0.4127±0.0455, epsilon 0.470, mean_reward_over_100_episodes_from_eval 04.91±05.36
2025-12-19 15:33:32,880 | INFO | [default | seed 22] elapsed_time 02:16:21, episode 0246, episode_steps 300, mean_reward_over_100_episodes_from_training 04.87±02.68, mean_exploration_ratio_over_100_episodes_from_training 0.4117±0.0458, epsilon 0.469, mean_reward_over_100_episodes_from_eval 04.96±05.34
2025-12-19 15:34:05,178 | INFO | [default | seed 22] elapsed_time 02:16:54, episode 0247, episode_steps 300, mean_reward_over_100_episodes_from_training 04.94±02.62, mean_exploration_ratio_over_100_episodes_from_training 0.4099±0.0443, epsilon 0.467, mean_reward_over_100_episodes_from_eval 05.02±05.34
2025-12-19 15:34:37,614 | INFO | [default | seed 22] elapsed_time 02:17:26, episode 0248, episode_steps 300, mean_reward_over_100_episodes_from_training 04.97±02.60, mean_exploration_ratio_over_100_episodes_from_training 0.4088±0.0435, epsilon 0.466, mean_reward_over_100_episodes_from_eval 04.99±05.35
2025-12-19 15:35:10,002 | INFO | [default | seed 22] elapsed_time 02:17:58, episode 0249, episode_steps 300, mean_reward_over_100_episodes_from_training 04.99±02.62, mean_exploration_ratio_over_100_episodes_from_training 0.4075±0.0433, epsilon 0.464, mean_reward_over_100_episodes_from_eval 05.09±05.35
2025-12-19 15:35:42,288 | INFO | [default | seed 22] elapsed_time 02:18:31, episode 0250, episode_steps 300, mean_reward_over_100_episodes_from_training 05.02±02.63, mean_exploration_ratio_over_100_episodes_from_training 0.4059±0.0432, epsilon 0.463, mean_reward_over_100_episodes_from_eval 05.11±05.34
2025-12-19 15:36:14,421 | INFO | [default | seed 22] elapsed_time 02:19:03, episode 0251, episode_steps 300, mean_reward_over_100_episodes_from_training 05.08±02.66, mean_exploration_ratio_over_100_episodes_from_training 0.4050±0.0437, epsilon 0.462, mean_reward_over_100_episodes_from_eval 05.19±05.32
2025-12-19 15:36:46,485 | INFO | [default | seed 22] elapsed_time 02:19:35, episode 0252, episode_steps 300, mean_reward_over_100_episodes_from_training 05.10±02.66, mean_exploration_ratio_over_100_episodes_from_training 0.4037±0.0446, epsilon 0.460, mean_reward_over_100_episodes_from_eval 05.05±05.24
2025-12-19 15:37:18,887 | INFO | [default | seed 22] elapsed_time 02:20:07, episode 0253, episode_steps 300, mean_reward_over_100_episodes_from_training 05.15±02.61, mean_exploration_ratio_over_100_episodes_from_training 0.4026±0.0450, epsilon 0.459, mean_reward_over_100_episodes_from_eval 05.13±05.26
2025-12-19 15:37:51,228 | INFO | [default | seed 22] elapsed_time 02:20:40, episode 0254, episode_steps 300, mean_reward_over_100_episodes_from_training 05.16±02.60, mean_exploration_ratio_over_100_episodes_from_training 0.4019±0.0444, epsilon 0.457, mean_reward_over_100_episodes_from_eval 05.15±05.24
2025-12-19 15:38:23,615 | INFO | [default | seed 22] elapsed_time 02:21:12, episode 0255, episode_steps 300, mean_reward_over_100_episodes_from_training 05.21±02.59, mean_exploration_ratio_over_100_episodes_from_training 0.4003±0.0439, epsilon 0.456, mean_reward_over_100_episodes_from_eval 05.25±05.26
2025-12-19 15:38:55,920 | INFO | [default | seed 22] elapsed_time 02:21:44, episode 0256, episode_steps 300, mean_reward_over_100_episodes_from_training 05.27±02.54, mean_exploration_ratio_over_100_episodes_from_training 0.3996±0.0434, epsilon 0.455, mean_reward_over_100_episodes_from_eval 05.31±05.23
2025-12-19 15:39:28,237 | INFO | [default | seed 22] elapsed_time 02:22:17, episode 0257, episode_steps 300, mean_reward_over_100_episodes_from_training 05.27±02.54, mean_exploration_ratio_over_100_episodes_from_training 0.3982±0.0425, epsilon 0.453, mean_reward_over_100_episodes_from_eval 05.19±05.17
2025-12-19 15:40:00,457 | INFO | [default | seed 22] elapsed_time 02:22:49, episode 0258, episode_steps 300, mean_reward_over_100_episodes_from_training 05.34±02.57, mean_exploration_ratio_over_100_episodes_from_training 0.3975±0.0424, epsilon 0.452, mean_reward_over_100_episodes_from_eval 05.19±05.17
2025-12-19 15:40:32,601 | INFO | [default | seed 22] elapsed_time 02:23:21, episode 0259, episode_steps 300, mean_reward_over_100_episodes_from_training 05.35±02.56, mean_exploration_ratio_over_100_episodes_from_training 0.3966±0.0423, epsilon 0.451, mean_reward_over_100_episodes_from_eval 05.18±05.18
2025-12-19 15:41:04,873 | INFO | [default | seed 22] elapsed_time 02:23:53, episode 0260, episode_steps 300, mean_reward_over_100_episodes_from_training 05.34±02.58, mean_exploration_ratio_over_100_episodes_from_training 0.3959±0.0417, epsilon 0.449, mean_reward_over_100_episodes_from_eval 05.22±05.16
2025-12-19 15:41:37,497 | INFO | [default | seed 22] elapsed_time 02:24:26, episode 0261, episode_steps 300, mean_reward_over_100_episodes_from_training 05.42±02.60, mean_exploration_ratio_over_100_episodes_from_training 0.3942±0.0420, epsilon 0.448, mean_reward_over_100_episodes_from_eval 05.09±05.05
2025-12-19 15:42:09,706 | INFO | [default | seed 22] elapsed_time 02:24:58, episode 0262, episode_steps 300, mean_reward_over_100_episodes_from_training 05.43±02.60, mean_exploration_ratio_over_100_episodes_from_training 0.3933±0.0423, epsilon 0.447, mean_reward_over_100_episodes_from_eval 05.08±05.05
2025-12-19 15:42:41,780 | INFO | [default | seed 22] elapsed_time 02:25:30, episode 0263, episode_steps 300, mean_reward_over_100_episodes_from_training 05.47±02.58, mean_exploration_ratio_over_100_episodes_from_training 0.3921±0.0434, epsilon 0.445, mean_reward_over_100_episodes_from_eval 05.16±05.03
2025-12-19 15:43:13,935 | INFO | [default | seed 22] elapsed_time 02:26:02, episode 0264, episode_steps 300, mean_reward_over_100_episodes_from_training 05.48±02.58, mean_exploration_ratio_over_100_episodes_from_training 0.3905±0.0443, epsilon 0.444, mean_reward_over_100_episodes_from_eval 05.29±05.09
2025-12-19 15:43:46,186 | INFO | [default | seed 22] elapsed_time 02:26:35, episode 0265, episode_steps 300, mean_reward_over_100_episodes_from_training 05.54±02.59, mean_exploration_ratio_over_100_episodes_from_training 0.3895±0.0440, epsilon 0.443, mean_reward_over_100_episodes_from_eval 05.48±05.24
2025-12-19 15:44:18,339 | INFO | [default | seed 22] elapsed_time 02:27:07, episode 0266, episode_steps 300, mean_reward_over_100_episodes_from_training 05.61±02.56, mean_exploration_ratio_over_100_episodes_from_training 0.3889±0.0442, epsilon 0.442, mean_reward_over_100_episodes_from_eval 05.56±05.35
2025-12-19 15:44:50,631 | INFO | [default | seed 22] elapsed_time 02:27:39, episode 0267, episode_steps 300, mean_reward_over_100_episodes_from_training 05.70±02.62, mean_exploration_ratio_over_100_episodes_from_training 0.3877±0.0442, epsilon 0.440, mean_reward_over_100_episodes_from_eval 05.67±05.35
2025-12-19 15:45:22,787 | INFO | [default | seed 22] elapsed_time 02:28:11, episode 0268, episode_steps 300, mean_reward_over_100_episodes_from_training 05.66±02.64, mean_exploration_ratio_over_100_episodes_from_training 0.3872±0.0440, epsilon 0.439, mean_reward_over_100_episodes_from_eval 05.66±05.36
2025-12-19 15:45:54,996 | INFO | [default | seed 22] elapsed_time 02:28:43, episode 0269, episode_steps 300, mean_reward_over_100_episodes_from_training 05.71±02.65, mean_exploration_ratio_over_100_episodes_from_training 0.3860±0.0438, epsilon 0.438, mean_reward_over_100_episodes_from_eval 05.68±05.36
2025-12-19 15:46:27,123 | INFO | [default | seed 22] elapsed_time 02:29:16, episode 0270, episode_steps 300, mean_reward_over_100_episodes_from_training 05.73±02.64, mean_exploration_ratio_over_100_episodes_from_training 0.3850±0.0443, epsilon 0.436, mean_reward_over_100_episodes_from_eval 05.68±05.36
2025-12-19 15:46:59,306 | INFO | [default | seed 22] elapsed_time 02:29:48, episode 0271, episode_steps 300, mean_reward_over_100_episodes_from_training 05.73±02.64, mean_exploration_ratio_over_100_episodes_from_training 0.3840±0.0441, epsilon 0.435, mean_reward_over_100_episodes_from_eval 05.57±05.30
2025-12-19 15:47:31,495 | INFO | [default | seed 22] elapsed_time 02:30:20, episode 0272, episode_steps 300, mean_reward_over_100_episodes_from_training 05.76±02.63, mean_exploration_ratio_over_100_episodes_from_training 0.3827±0.0446, epsilon 0.434, mean_reward_over_100_episodes_from_eval 05.57±05.30
2025-12-19 15:48:03,655 | INFO | [default | seed 22] elapsed_time 02:30:52, episode 0273, episode_steps 300, mean_reward_over_100_episodes_from_training 05.84±02.58, mean_exploration_ratio_over_100_episodes_from_training 0.3819±0.0445, epsilon 0.432, mean_reward_over_100_episodes_from_eval 05.80±05.54
2025-12-19 15:48:35,712 | INFO | [default | seed 22] elapsed_time 02:31:24, episode 0274, episode_steps 300, mean_reward_over_100_episodes_from_training 05.83±02.59, mean_exploration_ratio_over_100_episodes_from_training 0.3810±0.0455, epsilon 0.431, mean_reward_over_100_episodes_from_eval 05.81±05.53
2025-12-19 15:49:07,880 | INFO | [default | seed 22] elapsed_time 02:31:56, episode 0275, episode_steps 300, mean_reward_over_100_episodes_from_training 05.88±02.60, mean_exploration_ratio_over_100_episodes_from_training 0.3804±0.0455, epsilon 0.430, mean_reward_over_100_episodes_from_eval 05.86±05.51
2025-12-19 15:49:39,959 | INFO | [default | seed 22] elapsed_time 02:32:28, episode 0276, episode_steps 300, mean_reward_over_100_episodes_from_training 05.85±02.62, mean_exploration_ratio_over_100_episodes_from_training 0.3791±0.0462, epsilon 0.429, mean_reward_over_100_episodes_from_eval 05.85±05.52
2025-12-19 15:50:12,023 | INFO | [default | seed 22] elapsed_time 02:33:00, episode 0277, episode_steps 300, mean_reward_over_100_episodes_from_training 05.89±02.64, mean_exploration_ratio_over_100_episodes_from_training 0.3783±0.0462, epsilon 0.427, mean_reward_over_100_episodes_from_eval 05.78±05.47
2025-12-19 15:50:44,071 | INFO | [default | seed 22] elapsed_time 02:33:33, episode 0278, episode_steps 300, mean_reward_over_100_episodes_from_training 05.88±02.64, mean_exploration_ratio_over_100_episodes_from_training 0.3772±0.0463, epsilon 0.426, mean_reward_over_100_episodes_from_eval 05.97±05.63
2025-12-19 15:51:16,136 | INFO | [default | seed 22] elapsed_time 02:34:05, episode 0279, episode_steps 300, mean_reward_over_100_episodes_from_training 05.91±02.63, mean_exploration_ratio_over_100_episodes_from_training 0.3759±0.0470, epsilon 0.425, mean_reward_over_100_episodes_from_eval 06.03±05.60
2025-12-19 15:51:48,339 | INFO | [default | seed 22] elapsed_time 02:34:37, episode 0280, episode_steps 300, mean_reward_over_100_episodes_from_training 05.95±02.57, mean_exploration_ratio_over_100_episodes_from_training 0.3748±0.0466, epsilon 0.424, mean_reward_over_100_episodes_from_eval 06.01±05.61
2025-12-19 15:52:20,418 | INFO | [default | seed 22] elapsed_time 02:35:09, episode 0281, episode_steps 300, mean_reward_over_100_episodes_from_training 06.01±02.57, mean_exploration_ratio_over_100_episodes_from_training 0.3730±0.0454, epsilon 0.422, mean_reward_over_100_episodes_from_eval 05.97±05.59
2025-12-19 15:52:52,809 | INFO | [default | seed 22] elapsed_time 02:35:41, episode 0282, episode_steps 300, mean_reward_over_100_episodes_from_training 05.97±02.56, mean_exploration_ratio_over_100_episodes_from_training 0.3720±0.0452, epsilon 0.421, mean_reward_over_100_episodes_from_eval 06.01±05.56
2025-12-19 15:53:24,942 | INFO | [default | seed 22] elapsed_time 02:36:13, episode 0283, episode_steps 300, mean_reward_over_100_episodes_from_training 05.95±02.56, mean_exploration_ratio_over_100_episodes_from_training 0.3713±0.0452, epsilon 0.420, mean_reward_over_100_episodes_from_eval 05.99±05.55
2025-12-19 15:53:57,117 | INFO | [default | seed 22] elapsed_time 02:36:46, episode 0284, episode_steps 300, mean_reward_over_100_episodes_from_training 06.00±02.61, mean_exploration_ratio_over_100_episodes_from_training 0.3702±0.0450, epsilon 0.419, mean_reward_over_100_episodes_from_eval 06.02±05.52
2025-12-19 15:54:29,273 | INFO | [default | seed 22] elapsed_time 02:37:18, episode 0285, episode_steps 300, mean_reward_over_100_episodes_from_training 06.04±02.61, mean_exploration_ratio_over_100_episodes_from_training 0.3693±0.0454, epsilon 0.417, mean_reward_over_100_episodes_from_eval 06.12±05.48
2025-12-19 15:55:01,415 | INFO | [default | seed 22] elapsed_time 02:37:50, episode 0286, episode_steps 300, mean_reward_over_100_episodes_from_training 06.07±02.62, mean_exploration_ratio_over_100_episodes_from_training 0.3679±0.0463, epsilon 0.416, mean_reward_over_100_episodes_from_eval 06.18±05.47
2025-12-19 15:55:33,545 | INFO | [default | seed 22] elapsed_time 02:38:22, episode 0287, episode_steps 300, mean_reward_over_100_episodes_from_training 06.07±02.62, mean_exploration_ratio_over_100_episodes_from_training 0.3671±0.0464, epsilon 0.415, mean_reward_over_100_episodes_from_eval 06.34±05.58
